id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating,bedrooms,beds,baths
6.96E+17,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,344299101,Roberto,Brooklyn,East New York,40.67054,-73.87763,Private room,49.00,30,1,07/01/23,0.08,7,329,1,No License,No rating,1,1,1
23105764,Rental unit in Flushing or east Elmhurst  · ★4.59 · 2 bedrooms · 4 beds · 1.5 baths,156948703,Asad,Queens,East Elmhurst,40.76905,-73.87366,Entire home/apt,150.00,30,406,10/09/23,5.86,2,365,44,No License,4.59,2,4,1.5
5.09E+17,Rental unit in Queens · ★4.86 · 1 bedroom · 1 bed · 1 bath,434473645,Oshane,Queens,Laurelton,40.66723,-73.74651,Entire home/apt,105.00,30,92,24/09/23,3.98,1,268,36,No License,4.86,1,1,1
8173001,Tiny home in Queens · ★4.97 · 2 bedrooms · 3 beds · 1 bath,37740031,Wing,Queens,Howard Beach,40.65697,-73.83344,Private room,150.00,30,477,21/10/23,4.72,1,152,45,OSE-STRREG-0000803,4.97,2,3,1
8.64E+17,Home in Queens · ★4.93 · 1 bedroom · 1 bed · 1.5 shared baths,336920496,Luis,Queens,Richmond Hill,40.6940283,-73.8442726,Private room,128.00,30,15,16/10/23,1.69,2,179,15,No License,4.93,1,1,1.5
8.68E+17,Rental unit in Brooklyn · ★4.37 · 1 bedroom · 1 shared bath,118759821,Jonathan,Brooklyn,Sunset Park,40.6444249,-74.0020445,Private room,45.00,30,27,26/11/23,3.31,2,152,27,No License,4.37,1,1,1
20552326,Home in Queens · ★4.39 · 2 bedrooms · 1 bed · 1 shared bath,137838298,Norma,Queens,Jamaica,40.6807,-73.76825,Private room,100.00,30,23,11/11/19,0.3,1,179,0,No License,4.39,2,1,1
9.42E+17,Home in Queens · 2 bedrooms · 2 beds · 1 shared bath,276647857,Sukhwinder,Queens,Richmond Hill,40.6883378,-73.8201954,Private room,150.00,30,1,31/08/23,0.23,6,88,1,No License,No rating,2,2,1
48430489,Home in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,250376883,Gina,Brooklyn,Cypress Hills,40.68209457,-73.86422729,Private room,40.00,30,24,26/10/23,1.37,2,179,22,No License,5,1,1,1
8.04E+17,Home in Queens · ★5.0 · 1 bedroom · 1 bath,39438060,Adrian,Queens,Laurelton,40.68203192,-73.74242969,Entire home/apt,65.00,30,4,21/10/23,0.38,1,364,4,No License,5,1,1,1
9.64E+17,Home in Queens · 1 bedroom · 1 bed · 1 shared bath,490742719,Lina,Queens,College Point,40.79397589,-73.84248994,Shared room,37.00,30,2,11/09/23,0.48,2,89,2,No License,No rating,1,1,1
6.98E+17,Condo in Brooklyn · ★4.86 · 1 bedroom · 1 bed · 1 bath,172103271,Yali,Brooklyn,Gravesend,40.60626289,-73.98814837,Private room,63.00,30,13,06/11/23,2.65,4,0,13,No License,4.86,1,1,1
50024311,Guest suite in Queens · ★4.86 · 2 bedrooms · 3 beds · 1 bath,26856136,Ashanti,Queens,Springfield Gardens,40.665,-73.77379,Entire home/apt,185.00,30,117,09/10/23,3.71,1,365,31,No License,4.86,2,3,1
6.97E+17,Home in Brooklyn · ★4.92 · 1 bedroom · 1 private bath,328812672,Janelle,Brooklyn,Flatlands,40.62752,-73.94059,Private room,100.00,30,25,02/07/23,1.6,1,89,16,No License,4.92,1,1,1
9.12E+17,Home in Queens · 3 bedrooms · 3 beds · 2 baths,114096166,Alexandria,Queens,Springfield Gardens,40.66945,-73.76433,Entire home/apt,157.00,30,1,24/08/23,0.22,1,363,1,No License,No rating,3,3,2
53527603,Home in Queens · ★4.86 · 2 bedrooms · 2 beds · 1 bath,3179866,Gonzalo And Nora,Queens,East Elmhurst,40.76298,-73.88936,Entire home/apt,128.00,30,28,20/11/23,1.35,3,358,12,No License,4.86,2,2,1
8.17E+17,Home in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,296760087,Elsie,Brooklyn,Flatlands,40.61925806,-73.93890244,Private room,110.00,30,1,16/07/23,0.17,1,178,1,No License,No rating,1,1,1
20044802,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,121612198,Maura,Brooklyn,Canarsie,40.64326,-73.91455,Private room,105.00,30,15,02/07/22,0.19,4,365,0,No License,5,1,1,1
31763495,Home in Queens · ★4.60 · 1 bedroom · 1 bed · 1 bath,52577963,Mark,Queens,Woodhaven,40.69148,-73.84691,Entire home/apt,99.00,30,83,29/10/23,1.41,3,354,21,No License,4.6,1,1,1
8.50E+17,Rental unit in Brooklyn · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,174835260,Ilya,Brooklyn,Gravesend,40.60291973,-73.99064725,Private room,65.00,30,30,24/09/23,3.27,1,244,30,No License,4.97,1,1,1
6.94E+17,Townhouse in Brooklyn · ★4.11 · 1 bedroom · 2 beds · 1 shared bath,363928053,Chida,Brooklyn,Kensington,40.64367,-73.98127,Private room,49.00,30,18,01/06/23,1.13,8,244,13,No License,4.11,1,2,1
9.63E+17,Rental unit in Queens · 2 bedrooms · 2 beds · 2 baths,522559910,Will,Queens,Flushing,40.75712956,-73.81944308,Entire home/apt,200.00,30,1,30/09/23,0.3,3,235,1,No License,No rating,2,2,2
8.36E+17,Home in Queens · ★4.91 · 3 bedrooms · 4 beds · 1 bath,390560570,Alvin,Queens,Cambria Heights,40.70242646,-73.74218337,Entire home/apt,160.00,30,11,20/08/23,1.17,4,354,11,No License,4.91,3,4,1
53088392,Home in Queens · ★5.0 · 1 bedroom · 3 beds · 1 bath,154158582,Yvonne,Queens,Richmond Hill,40.68434,-73.81952,Entire home/apt,160.00,30,13,01/03/23,0.5,2,250,1,No License,5,1,3,1
7.55E+17,Loft in Queens · ★4.97 · 3 bedrooms · 3 beds · 2 baths,486808291,Camille,Queens,South Ozone Park,40.67224,-73.79033,Entire home/apt,275.00,30,36,10/10/23,2.57,1,0,27,No License,4.97,3,3,2
39587759,Home in Brooklyn · 1 bedroom · 1 bed · 1.5 shared baths,304182642,Rhonda,Brooklyn,Canarsie,40.63226,-73.9087,Private room,90.00,30,1,01/01/20,0.02,1,173,0,No License,No rating,1,1,1.5
49426040,Home in Brooklyn · ★4.96 · 2 bedrooms · 2 beds · 1 bath,393283611,Marianny,Brooklyn,East New York,40.67606,-73.87935,Entire home/apt,110.00,30,335,01/12/23,10.33,2,180,114,No License,4.96,2,2,1
5.91E+17,Home in Springfield Gardens · ★4.96 · 2 bedrooms · 3 beds · 2 baths,80690001,Dean,Queens,Springfield Gardens,40.66064,-73.75988,Entire home/apt,159.00,30,54,08/10/23,2.52,1,180,22,No License,4.96,2,3,2
8.06E+17,Rental unit in The Bronx · ★4.47 · 1 bedroom · 1 bed · 1 shared bath,348891433,Paul,Bronx,Longwood,40.81971976,-73.89847338,Private room,49.00,30,17,09/10/23,1.9,1,365,17,No License,4.47,1,1,1
37943502,Rental unit in Queens · ★4.77 · Studio · 2 beds · 1 bath,194940666,Quality,Queens,Far Rockaway,40.6059,-73.75189,Entire home/apt,105.00,30,13,05/09/23,0.31,6,365,3,No License,4.77,Studio,2,1
33693223,Rental unit in Brooklyn · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,93011199,Leslie,Brooklyn,Bay Ridge,40.63811643,-74.02391774,Private room,90.00,30,29,05/09/23,1.74,2,90,14,No License,4.86,1,1,1.5
8.13E+17,Townhouse in Queens · 2 bedrooms · 2 beds · 1.5 baths,496858629,Joe,Queens,Rosedale,40.6511204,-73.7314534,Entire home/apt,135.00,30,2,07/12/23,0.22,1,40,2,No License,No rating,2,2,1.5
5.43E+17,Home in Queens · ★4.70 · 3 bedrooms · 7 beds · 1 bath,418115272,Billy,Queens,Bayside,40.76973,-73.77156,Entire home/apt,358.00,30,27,20/09/23,1.16,3,180,5,No License,4.7,3,7,1
49748862,Townhouse in Queens · ★4.52 · 4 bedrooms · 4 beds · 1 bath,138514498,Imrul,Queens,Jamaica Hills,40.71218872,-73.7936554,Entire home/apt,80.00,30,73,14/08/23,2.72,5,257,20,No License,4.52,4,4,1
1628156,Home in Brooklyn · ★4.93 · 2 bedrooms · 3 beds · 2 baths,8653725,Marlyn,Brooklyn,Canarsie,40.64151898,-73.90785503,Private room,200.00,30,223,07/12/23,1.79,1,364,30,OSE-STRREG-0000802,4.93,2,3,2
6.92E+17,Guest suite in Brooklyn · ★4.78 · 1 bedroom · 1 shared bath,131103701,Steven,Brooklyn,East Flatbush,40.64371,-73.9385,Private room,100.00,30,9,03/09/23,0.58,2,365,4,No License,4.78,1,1,1
9.49E+17,Home in The Bronx · 1 bedroom · 1 bed · 1 shared bath,156583372,Patrick,Bronx,Allerton,40.85902841,-73.86400837,Private room,45.00,30,2,04/11/23,0.56,8,155,2,No License,No rating,1,1,1
22151092,Rental unit in Brooklyn  · ★4.76 · 1 bedroom · 1 bed · 1 shared bath,5853457,Stanley,Brooklyn,Borough Park,40.64289,-73.99591,Private room,44.00,30,41,07/12/23,0.56,6,365,3,No License,4.76,1,1,1
8.82E+17,Home in The Bronx · 1 bedroom · 1 bed · 2 baths,5704932,Victor,Bronx,Fordham,40.86768555,-73.88697504,Private room,36.00,30,1,10/06/23,0.14,5,250,1,No License,No rating,1,1,2
6.53E+17,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 private bath,20217469,Kerry-Kay,Brooklyn,Midwood,40.61764,-73.95781,Private room,65.00,30,2,03/06/23,0.23,1,173,2,No License,No rating,1,1,1
37529321,Home in Brooklyn · ★4.93 · 2 bedrooms · 2 beds · 1 private bath,39628195,Bran,Brooklyn,East Flatbush,40.64244,-73.94666,Private room,138.00,30,101,05/12/23,1.88,1,364,19,No License,4.93,2,2,1
10082057,Home in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,51734800,Laura,Brooklyn,Flatbush,40.63,-73.96462,Private room,55.00,30,7,30/08/23,0.07,2,358,2,No License,5,1,1,1.5
9.13E+17,Home in The Bronx · 1 bedroom · 1 bed · 1 bath,44851966,Joseph,Bronx,Belmont,40.85615131,-73.88512586,Private room,43.00,60,1,22/08/23,0.22,5,186,1,No License,No rating,1,1,1
19623614,Home in Queens · ★4.78 · 3 bedrooms · 3 beds · 2 baths,138033394,Michael & Sharon,Queens,Jamaica,40.69855,-73.7845,Entire home/apt,188.00,30,213,19/10/23,2.7,1,180,28,No License,4.78,3,3,2
7.29E+17,Rental unit in Queens · ★4.0 · 1 bedroom · 1 bed · 1 bath,481893833,Ugo,Queens,Springfield Gardens,40.65687,-73.75566,Entire home/apt,95.00,30,4,05/07/23,0.3,1,365,2,No License,4,1,1,1
51389174,Serviced apartment in Queens · ★5.0 · 2 bedrooms · 2 beds · 1 bath,416179654,Eon,Queens,Jamaica,40.6794,-73.79653,Entire home/apt,159.00,30,21,04/09/23,0.71,1,364,5,No License,5,2,2,1
24057583,Rental unit in Staten Island · ★4.24 · 1 bedroom · 1 bed · 1 bath,181108819,Friday,Staten Island,Clifton,40.61989,-74.08581,Entire home/apt,69.00,30,94,27/09/23,1.34,1,365,2,No License,4.24,1,1,1
52262858,Condo in Bronx · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,353406425,Crystal,Bronx,Olinville,40.8803,-73.86509,Private room,42.00,30,34,09/09/23,1.21,3,338,1,No License,4.97,1,1,1
9.26E+17,Home in Brooklyn · 1 bedroom · 1 bed · 2 baths,381486556,Kahdeja,Brooklyn,Bay Ridge,40.63224,-74.02755,Private room,52.00,30,1,14/11/23,0.56,6,365,1,No License,No rating,1,1,2
15336596,Rental unit in Bronx · ★4.80 · 1 bedroom · 1 bed · 1 bath,77010815,Eean,Bronx,Norwood,40.87251,-73.87727,Private room,50.00,30,54,30/11/23,0.65,2,336,15,No License,4.8,1,1,1
8.05E+17,Home in Queens · ★4.86 · 1 bedroom · 1 bed · 1 bath,436048247,Christopher,Queens,Queens Village,40.7039473,-73.728269,Entire home/apt,229.00,30,7,04/09/23,0.77,4,365,7,No License,4.86,1,1,1
15301748,Rental unit in Bronx · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,94536810,Belkis,Bronx,Bronxdale,40.85627,-73.86304,Private room,45.00,30,84,28/09/22,0.95,2,365,0,No License,4.75,1,1,1
7.39E+17,Rental unit in Queens · ★5.0 · 1 bedroom · 3 beds · 1 bath,114894062,Andreea,Queens,Glendale,40.70514,-73.88837,Entire home/apt,90.00,30,3,21/12/23,0.22,1,356,2,No License,5,1,3,1
9.89E+17,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,438371312,Brooklyn,Brooklyn,East New York,40.6761169,-73.88508587,Entire home/apt,186.00,5,3,07/12/23,1.1,4,112,3,Exempt,5,1,1,1
8.29E+17,Rental unit in Brooklyn · ★3.43 · 1 bedroom · 1 bed · 1 shared bath,125620407,Ahnaf,Brooklyn,Borough Park,40.64123449,-73.98545858,Private room,85.00,30,7,17/09/23,0.8,8,365,7,No License,3.43,1,1,1
7.38E+17,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,251398972,Johnson,Brooklyn,Canarsie,40.64006,-73.91329,Private room,80.00,30,1,21/10/22,0.07,4,310,0,No License,No rating,1,1,1
47858654,Home in Staten Island · ★4.70 · 3 bedrooms · 3 beds · 1 bath,33701866,Sergii,Staten Island,St. George,40.63741,-74.08474,Entire home/apt,65.00,30,46,18/10/23,1.31,1,244,7,No License,4.7,3,3,1
46012531,Home in Flushing · ★4.83 · 3 bedrooms · 4 beds · 1 bath,372973706,Cindy,Queens,Whitestone,40.77990337,-73.82054658,Entire home/apt,628.00,30,107,01/10/23,2.8,1,180,33,No License,4.83,3,4,1
6.09E+17,Home in Brooklyn · ★4.42 · 1 bedroom · 2 beds · 1 shared bath,52995061,Ean,Brooklyn,East Flatbush,40.64981,-73.91701,Private room,75.00,30,12,05/12/22,0.64,1,179,0,No License,4.42,1,2,1
7.55E+17,Rental unit in Queens · ★4.84 · Studio · 2 beds · 1 bath,468195039,Jacqueline,Queens,Glendale,40.70553,-73.87289,Entire home/apt,127.00,30,19,31/10/23,1.38,5,343,14,No License,4.84,Studio,2,1
7331070,Home in Queens · ★4.61 · 3 bedrooms · 3 beds · 2 baths,22373907,James,Queens,Bayside,40.76603,-73.77133,Entire home/apt,117.00,30,178,01/06/23,1.76,1,325,1,No License,4.61,3,3,2
9.34E+17,Home in The Bronx · 3 bedrooms · 3 beds · 1.5 baths,271852938,Sally,Bronx,Throgs Neck,40.8138975,-73.8013591,Entire home/apt,217.00,30,1,30/09/23,0.3,1,269,1,No License,No rating,3,3,1.5
38609434,Home in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,293483235,Adenrele,Brooklyn,East Flatbush,40.64964,-73.92565,Private room,120.00,30,1,15/10/19,0.02,1,90,0,No License,No rating,1,1,1
52378641,Condo in Bronx · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,353406425,Crystal,Bronx,Williamsbridge,40.88014,-73.86368,Private room,40.00,30,58,10/11/23,2.08,3,339,6,No License,4.9,1,1,1
3749140,Rental unit in Queens · ★4.88 · 1 bedroom · 2 beds · 1 bath,19179837,Natalia,Queens,Ozone Park,40.68391,-73.85058,Entire home/apt,70.00,30,52,01/12/23,3.37,1,334,38,No License,4.88,1,2,1
6.64E+17,Townhouse in The Bronx · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,433972903,Alexis,Bronx,Fordham,40.86134,-73.90067,Private room,44.00,30,4,31/08/23,0.23,2,61,1,No License,4,1,1,1
46350355,Guesthouse in Queens · ★4.57 · 3 bedrooms · 3 beds · 2 baths,214171931,Camorine,Queens,Jamaica,40.67582,-73.77963,Entire home/apt,200.00,30,56,17/09/23,1.52,1,364,19,No License,4.57,3,3,2
5.49E+17,Rental unit in Brooklyn · ★4.88 · 1 bedroom · 1 bed · 1 private bath,442253364,Qing,Brooklyn,Borough Park,40.613976,-73.981087,Private room,81.00,30,25,22/06/23,1.08,1,337,5,No License,4.88,1,1,1
39366935,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,55858529,Austine,Brooklyn,Flatbush,40.64185097,-73.95420941,Private room,25.00,30,4,13/12/23,0.9,2,64,4,No License,5,1,1,1
7.80E+17,Home in Queens · ★4.50 · 3 bedrooms · 3 beds · 1 bath,491091990,Dieuna,Queens,Jamaica,40.6836454,-73.7719405,Entire home/apt,185.00,30,16,04/09/23,1.29,1,365,15,No License,4.5,3,3,1
7.62E+17,Guest suite in Queens · ★4.88 · 1 bedroom · 1 bed · 1 bath,26052832,Anna,Queens,Richmond Hill,40.69854607,-73.83818982,Entire home/apt,138.00,2,8,25/11/23,1.74,1,261,8,OSE-STRREG-0000999,4.88,1,1,1
5.94E+17,Rental unit in Queens · ★4.85 · 1 bedroom · 2 beds · 1 bath,240907115,Joel,Queens,Woodhaven,40.68786,-73.85123,Entire home/apt,79.00,30,62,03/12/23,2.98,4,365,32,No License,4.85,1,2,1
17764355,Loft in Staten Island · ★4.87 · 2 bedrooms · 3 beds · 1 private bath,1715301,Mark,Staten Island,Stapleton,40.63398,-74.07871,Private room,50.00,30,204,08/09/23,2.49,3,365,24,No License,4.87,2,3,1
9.69E+17,Home in The Bronx · 1 bedroom · 1 bed · 1 bath,156583372,Patrick,Bronx,Allerton,40.85817423,-73.86408746,Private room,45.00,30,1,02/10/23,0.31,8,88,1,No License,No rating,1,1,1
48211888,Home in Queens · ★4.84 · 3 bedrooms · 3 beds · 2 baths,308339340,Aqeel,Queens,Jamaica,40.66796,-73.78224,Entire home/apt,130.00,30,83,20/09/23,2.42,2,365,19,No License,4.84,3,3,2
7.14E+17,Rental unit in Brooklyn · ★4.73 · 1 bedroom · 1 bed · 1 bath,153340219,Wanly,Brooklyn,East New York,40.6745,-73.88549,Entire home/apt,115.00,30,96,04/10/23,6.03,8,0,63,No License,4.73,1,1,1
7.30E+17,Rental unit in The Bronx · 1 bedroom · 1 bed · 1 shared bath,566660,Markus,Bronx,Longwood,40.8273734,-73.9031473,Private room,28.00,30,2,31/12/23,0.15,2,61,1,No License,No rating,1,1,1
41568190,Rental unit in The Bronx · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,123063094,Emily,Bronx,Morris Park,40.84754,-73.84657,Private room,64.00,30,49,09/09/23,1.02,1,62,7,No License,4.92,1,1,1
8.26E+17,Rental unit in Queens · ★5.0 · 1 bedroom · 1 bed · 1 bath,207622517,Andrzej,Queens,Woodhaven,40.6946411,-73.86183637,Entire home/apt,70.00,30,3,17/12/23,0.55,4,220,3,No License,5,1,1,1
7.03E+17,Rental unit in Brooklyn · ★4.17 · 1 bedroom · 1 bed · 1 shared bath,368306779,Bryce,Brooklyn,Sunset Park,40.64652,-74.01433,Private room,37.00,30,29,13/11/23,1.88,2,124,16,No License,4.17,1,1,1
8.71E+17,Home in Brooklyn · ★4.76 · 1 bedroom · 2 beds · 1 shared bath,472442026,Xiuyun,Brooklyn,Sunset Park,40.64924558,-74.00720881,Private room,103.00,30,37,03/11/23,4.3,2,0,37,No License,4.76,1,2,1
7.75E+17,Rental unit in Queens · ★4.62 · 3 bedrooms · 3 beds · 2 baths,379426733,Beryl,Queens,Jamaica,40.67328,-73.777483,Entire home/apt,250.00,30,21,04/09/23,1.68,1,365,17,No License,4.62,3,3,2
50844104,Place to stay in Brooklyn · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,411034737,Peter,Brooklyn,East Flatbush,40.637627,-73.931778,Private room,55.00,30,52,30/10/23,2.4,11,336,14,No License,4.73,1,1,1
35513883,Condo in Brooklyn · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,204915695,Jian,Brooklyn,Sunset Park,40.63688,-74.00859,Private room,60.00,30,11,27/08/23,0.41,2,0,2,No License,4.91,1,1,1
35601251,Home in Brooklyn · ★4.69 · 1 bedroom · 1 bed · 1 shared bath,163625145,Steven,Brooklyn,Borough Park,40.6441,-73.98932,Private room,56.00,30,13,08/02/20,0.24,3,159,0,No License,4.69,1,1,1
6221877,Townhouse in Brooklyn · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,31675601,Sophie,Brooklyn,Bay Ridge,40.62562943,-74.02896881,Private room,65.00,30,71,22/12/23,0.68,4,117,3,No License,4.92,1,1,1
20034180,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,121612198,Maura,Brooklyn,Canarsie,40.64143,-73.91401,Private room,105.00,30,10,08/10/22,0.13,4,365,0,No License,5,1,1,1
7.76E+17,Rental unit in Brooklyn · ★4.94 · 2 bedrooms · 2 beds · 1 shared bath,189028939,John,Brooklyn,Bensonhurst,40.61484,-74.0045,Private room,100.00,30,50,04/12/23,3.86,1,357,48,No License,4.94,2,2,1
6.73E+17,Condo in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,2373740,Marley,Brooklyn,East Flatbush,40.6482666,-73.9442024,Private room,53.00,30,11,05/09/23,0.64,3,178,4,No License,5,1,1,1
8.73E+17,Home in The Bronx · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,491189157,Stellamaris,Bronx,Williamsbridge,40.87695517,-73.85623522,Private room,58.00,30,13,21/11/23,1.51,7,129,13,No License,4.85,1,1,1
7.00E+17,Rental unit in Queens · ★4.83 · 2 bedrooms · 2 beds · 1 bath,406333104,Molly,Queens,South Ozone Park,40.6702953,-73.8182314,Entire home/apt,199.00,30,28,10/10/23,1.72,1,0,20,No License,4.83,2,2,1
9.30E+17,Rental unit in Queens · ★4.62 · 2 bedrooms · 3 beds · 2 baths,523931792,Rabeya,Queens,Jamaica,40.6965075,-73.8065589,Entire home/apt,70.00,30,13,07/11/23,2.24,3,165,13,No License,4.62,2,3,2
6.36E+17,Home in Queens · ★4.69 · 3 bedrooms · 3 beds · 1 bath,364506884,Karen,Queens,Cambria Heights,40.69756,-73.73113,Entire home/apt,249.00,30,13,22/07/23,0.67,2,364,4,No License,4.69,3,3,1
47337463,Rental unit in Brooklyn · ★4.72 · 1 bedroom · 1 bed · 1 bath,534879691,Michael,Brooklyn,Canarsie,40.63939,-73.90794,Entire home/apt,140.00,30,131,24/09/23,3.72,1,365,25,No License,4.72,1,1,1
16194651,Townhouse in Queens · ★4.77 · 1 bedroom · 2 beds · 1 bath,105762561,Kim,Queens,Jamaica,40.67908,-73.77202,Entire home/apt,125.00,30,48,18/05/20,0.62,3,310,0,No License,4.77,1,2,1
54269748,Home in Brooklyn · ★4.63 · 1 bedroom · 1 bed · 1 bath,153340219,Wanly,Brooklyn,East New York,40.67644,-73.88715,Entire home/apt,110.00,30,172,12/11/23,7.22,8,365,87,No License,4.63,1,1,1
39355943,Home in The Bronx · ★4.88 · 1 bedroom · 1 bed · 1 bath,147762665,Jose,Bronx,Wakefield,40.88812,-73.86039,Private room,40.00,30,85,01/10/23,1.65,5,365,14,No License,4.88,1,1,1
8.48E+17,Home in Queens · 3 bedrooms · 3 beds · 2 baths,467083339,Ms O,Queens,Jamaica,40.67764124,-73.78864184,Entire home/apt,198.00,30,1,26/04/23,0.12,2,364,1,No License,No rating,3,3,2
23612811,Rental unit in Bronx · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,19789539,Isaac,Bronx,Fordham,40.869,-73.89349,Private room,70.00,30,23,10/10/21,0.33,1,186,0,No License,5,1,2,1
40239407,Home in Queens · ★4.86 · 3 bedrooms · 5 beds · 1 bath,309534581,Oneil,Queens,Cambria Heights,40.70296,-73.74271,Entire home/apt,183.00,30,49,24/10/23,1.02,1,180,11,No License,4.86,3,5,1
6.92E+17,Home in Queens · ★4.43 · 1 bedroom · 3 beds · 1 bath,330196322,Fabiola,Queens,Richmond Hill,40.68758,-73.81389,Entire home/apt,147.00,30,21,05/09/23,1.25,2,365,10,No License,4.43,1,3,1
24821651,Rental unit in New York · ★4.37 · 1 bedroom · 1 bed · 1 shared bath,187648135,Yero,Bronx,Allerton,40.86754,-73.85472,Private room,31.00,30,81,29/06/23,1.18,1,35,5,No License,4.37,1,1,1
5195568,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,26877037,Catherine,Brooklyn,Sheepshead Bay,40.59858,-73.95817,Private room,138.00,30,2,14/10/15,0.02,4,365,0,No License,No rating,1,1,1
7.94E+17,Rental unit in Brooklyn · ★4.87 · 1 bedroom · 1 bed · 1 bath,153340219,Wanly,Brooklyn,East New York,40.67431,-73.88762,Entire home/apt,120.00,30,69,09/10/23,5.61,8,365,67,No License,4.87,1,1,1
